28,28,28,28,28,28,28,28,28,28,24,1,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,17,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,18,28,28,28,28,16,23,1,37,1,1,21,28,28,28,6,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,24,5,5,5,5,5,5,5,5,5,5,5,1,1,36,1,1,1,1,1,1,1,1,1,1,1,5,5,5,21,28,28,28,28,28,18,28,28,28,16,19,19,19,19,19,19,17,28,18,28,18,28,24,1,1,1,5,1,21,28,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,24,5,5,5,1,1,1,1,1,1,1,5,5,1,1,1,1,1,5,5,5,5,5,1,1,1,5,5,5,21,28,28,28,28,28,28,28,18,28,24,1,1,5,1,1,1,20,19,19,19,19,19,23,1,1,5,5,1,21,28,28,18,28,18,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,24,5,37,36,1,37,1,1,1,3,1,37,5,5,1,1,37,5,5,5,5,5,5,5,5,1,1,5,5,21,28,28,28,28,28,6,28,28,28,24,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,21,28,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,24,5,5,1,1,45,44,37,1,1,1,5,5,5,1,1,5,5,5,5,5,5,5,5,5,1,1,1,5,21,28,28,28,28,28,28,28,28,28,24,5,5,1,1,1,1,1,1,1,1,1,1,36,1,5,59,5,1,21,28,28,6,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,24,5,5,1,1,43,42,1,1,1,5,5,5,5,1,1,37,5,59,59,59,59,5,37,1,1,3,1,1,20,19,19,19,17,28,18,18,28,28,24,5,1,46,49,49,49,49,49,49,49,51,1,1,1,5,59,5,1,21,28,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,24,5,5,5,1,1,1,1,1,1,36,5,5,3,1,37,1,1,5,5,5,5,1,1,1,1,1,1,1,1,1,5,5,21,28,28,18,28,28,24,1,1,48,40,40,40,40,40,40,40,48,1,1,1,5,5,5,1,21,28,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,24,3,5,5,5,13,66,36,5,5,5,5,1,1,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,21,28,28,28,28,28,24,1,1,48,40,40,40,41,40,40,40,48,1,1,1,5,5,5,1,21,28,28,28,6,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,24,1,1,5,5,10,11,37,5,5,1,1,1,1,1,1,1,1,1,1,3,37,5,5,5,5,5,37,1,1,1,1,1,21,28,28,28,6,28,24,1,1,48,40,40,40,40,40,40,40,48,1,1,36,1,59,5,1,21,28,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,24,1,3,1,1,8,7,27,27,27,27,27,66,1,1,33,31,31,31,31,31,31,31,31,31,31,31,31,31,32,1,1,1,21,28,28,28,28,28,24,1,37,48,40,40,40,40,40,40,40,48,1,1,1,1,1,1,1,21,28,6,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,16,23,1,1,1,1,1,3,1,1,1,1,1,4,1,1,31,39,39,39,39,39,39,39,39,39,39,39,39,39,31,1,5,1,21,28,28,18,28,28,24,1,1,48,40,40,40,40,40,40,40,48,1,1,1,1,1,5,1,21,28,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,24,1,22,26,26,26,26,26,26,26,25,1,1,4,1,1,31,39,39,39,39,39,39,39,39,39,39,39,39,39,31,1,5,1,21,28,28,28,28,28,24,36,1,47,49,49,49,40,49,49,49,50,1,1,1,1,5,5,1,21,28,28,28,28,6,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,24,3,21,28,28,28,28,28,28,28,24,3,1,4,37,1,31,39,39,39,39,39,39,39,39,39,39,39,39,39,31,1,36,1,21,28,28,28,28,28,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,21,28,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,24,1,21,28,28,28,28,18,28,28,24,1,1,4,1,36,31,39,39,39,39,39,39,39,39,39,39,39,39,39,31,1,5,1,21,28,28,28,28,28,24,1,1,1,1,1,1,1,1,1,1,36,1,1,1,5,59,5,1,21,28,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,24,5,21,28,18,28,28,28,28,28,24,1,1,4,1,1,31,39,39,39,39,39,39,39,39,39,39,39,39,39,31,1,5,1,21,28,28,18,28,28,24,1,1,37,1,1,1,1,1,1,1,1,1,37,1,5,59,5,1,21,28,28,6,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,24,5,20,19,19,19,19,19,19,19,23,1,1,4,1,1,31,39,39,39,39,39,39,39,39,39,39,39,39,39,31,1,5,1,21,6,28,28,28,28,24,1,1,1,1,1,37,1,1,1,1,1,1,1,37,59,5,5,1,21,28,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,24,5,1,36,1,1,1,3,1,1,1,3,1,4,1,1,31,39,39,39,39,39,39,39,39,39,39,39,39,39,31,1,5,1,21,28,28,28,28,28,24,5,5,59,1,1,1,1,1,1,1,5,1,1,1,1,1,5,1,21,28,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,18,28,24,5,5,5,5,5,1,1,37,1,1,1,1,4,1,1,31,39,39,39,39,39,39,39,39,39,39,39,39,39,31,1,1,1,21,28,28,28,28,28,24,1,5,5,1,1,1,1,1,1,5,59,5,1,1,1,1,1,1,21,28,28,28,28,28,6,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,24,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,35,30,30,30,30,30,34,52,35,30,30,30,30,30,34,1,1,1,21,28,28,18,28,28,14,25,1,5,5,1,1,37,1,5,5,5,5,1,1,1,1,1,1,21,28,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,14,26,26,26,26,26,26,25,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,21,28,28,28,28,28,28,14,25,5,1,1,1,1,1,5,59,59,59,5,1,1,1,1,1,21,28,28,28,6,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,1,36,1,1,1,4,1,1,1,1,37,1,1,1,1,1,1,1,1,5,1,37,1,1,5,5,21,28,28,28,28,28,28,28,24,1,1,1,1,1,1,59,5,5,59,5,1,37,1,1,1,21,28,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,18,28,28,28,28,18,28,28,28,24,1,1,1,1,1,4,36,1,1,1,1,36,1,1,1,1,1,1,1,5,5,1,22,26,26,26,15,28,28,28,28,28,28,28,24,1,1,1,1,1,1,1,1,5,5,37,36,1,1,1,1,20,19,19,17,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,16,19,19,19,19,19,23,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,28,18,28,28,28,18,28,28,18,28,28,24,1,1,1,37,1,1,1,1,5,5,1,37,1,54,55,55,55,55,53,21,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,24,1,1,36,1,1,1,1,1,1,1,1,4,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,21,28,28,28,28,28,28,28,28,28,28,28,24,1,37,1,1,1,1,1,1,1,1,1,1,1,56,1,1,1,1,57,21,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,6,28,28,24,1,1,1,1,1,1,1,1,1,1,1,10,12,12,12,12,12,66,1,1,1,1,1,1,1,1,1,1,20,19,19,19,19,19,19,19,19,19,19,19,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,24,1,1,1,1,1,1,1,1,1,1,1,8,7,7,7,7,7,9,37,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,12,12,12,12,12,12,66,36,21,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,18,28,28,24,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,1,1,1,1,1,10,29,7,7,7,7,7,9,1,21,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,18,28,24,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,26,26,26,26,26,26,26,26,26,26,26,25,1,1,1,1,1,1,1,1,1,1,10,11,1,1,1,1,22,26,26,15,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,1,5,1,21,28,28,28,28,28,28,28,28,28,28,28,24,1,1,1,1,1,1,1,1,1,1,10,11,1,1,1,1,21,28,28,28,28,28,6,28,28,28,28,28,
28,28,28,28,28,28,28,6,28,28,24,1,1,5,5,5,1,1,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,21,28,28,28,28,28,28,28,28,28,28,28,24,1,5,1,3,1,1,1,1,1,1,10,11,1,1,1,1,21,28,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,24,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,5,5,5,1,21,28,28,28,28,28,28,28,28,28,28,28,24,5,5,5,1,1,1,1,1,1,1,10,11,1,1,1,1,21,28,6,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,24,1,1,5,1,33,31,31,32,1,33,31,31,32,1,1,5,1,1,1,1,1,1,1,1,1,1,1,22,15,28,28,28,28,28,28,28,28,28,28,28,24,59,5,59,5,1,1,1,1,1,1,10,11,1,1,3,1,21,28,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,18,28,28,24,1,5,5,1,31,1,1,1,1,1,1,1,31,1,5,5,5,22,26,26,26,26,26,26,26,26,26,15,28,28,28,28,28,28,28,28,28,28,28,28,24,59,59,59,5,1,1,1,1,1,1,8,9,1,1,1,1,21,28,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,24,1,5,5,1,31,1,1,1,1,1,1,1,31,1,5,5,1,21,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,59,5,5,59,1,1,1,36,1,1,1,1,1,1,1,1,21,28,6,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,18,24,1,5,5,1,31,1,1,1,1,1,1,1,31,1,5,5,1,21,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,28,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,24,1,5,1,1,31,1,1,1,1,1,1,1,31,1,5,5,5,21,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,5,5,5,1,1,1,1,1,1,1,1,1,1,22,26,26,15,28,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,6,28,28,24,1,1,1,3,35,30,30,30,30,30,30,30,34,1,1,5,1,21,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,14,26,26,26,26,26,26,25,1,1,1,1,36,1,21,28,28,28,28,28,28,18,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,24,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,22,15,28,28,28,28,28,6,28,28,28,28,28,6,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,1,1,1,1,1,5,21,28,28,6,28,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,18,28,24,5,59,5,5,1,1,5,1,22,26,26,26,26,26,26,26,15,18,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,16,19,19,19,19,19,19,17,28,28,28,28,24,1,1,1,1,1,5,21,28,18,28,28,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,18,28,24,5,59,59,5,5,5,5,5,21,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,18,28,28,28,28,18,28,28,28,24,5,5,5,1,1,5,21,28,18,28,28,24,1,1,1,1,5,5,21,28,28,28,28,28,28,18,28,28,28,28,28,28,28,
28,28,28,28,6,28,28,28,28,28,24,5,5,5,5,1,5,5,1,21,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,16,19,19,19,19,19,19,19,19,19,19,23,5,5,1,1,1,1,20,19,19,17,28,24,1,1,1,1,1,5,21,28,28,28,18,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,14,26,26,26,26,26,26,26,26,15,28,28,28,28,28,28,28,28,28,28,28,28,6,28,16,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,17,24,1,1,1,1,1,1,21,28,18,28,28,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,18,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,18,28,28,28,28,28,28,28,28,28,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,23,1,1,1,1,1,1,20,19,19,19,19,17,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,18,28,28,28,28,28,6,28,28,28,28,28,28,28,28,28,28,28,28,28,18,28,28,24,5,1,1,33,31,31,31,31,31,31,31,31,31,31,31,31,31,31,32,1,37,1,1,1,1,1,1,1,1,36,1,1,1,1,1,20,17,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,18,28,28,28,28,28,18,28,28,28,28,28,28,28,28,28,28,28,28,18,24,5,5,1,31,1,5,5,5,5,5,5,5,5,5,59,5,59,1,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,21,28,18,28,6,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,6,28,28,28,24,5,1,1,31,5,5,59,5,5,5,1,3,5,5,59,59,5,5,31,1,1,1,1,1,1,13,66,1,1,1,1,1,5,5,5,1,21,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,18,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,5,1,1,31,5,59,5,37,1,3,36,1,1,3,5,5,5,5,31,1,1,1,1,1,1,10,11,1,1,37,1,5,5,5,5,1,21,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,1,1,1,31,5,5,5,1,37,36,58,62,1,36,37,36,5,5,31,1,1,1,1,1,1,10,11,1,1,1,1,5,59,5,5,1,21,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,1,5,1,31,5,5,1,36,1,1,60,63,1,37,3,37,5,5,31,1,1,37,1,1,1,10,11,1,1,1,1,5,59,5,5,1,21,6,28,18,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,18,28,24,1,5,1,31,5,1,1,1,3,37,37,3,1,36,1,3,5,5,31,1,1,1,1,1,1,10,11,1,1,1,1,5,59,5,5,1,21,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,5,5,1,31,5,1,36,1,1,1,13,66,1,1,37,1,1,5,31,1,1,1,1,1,1,10,11,1,1,1,1,5,59,5,5,1,21,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,18,28,28,18,24,5,5,1,31,36,37,1,1,36,3,10,11,1,1,1,3,1,37,31,1,1,1,1,1,1,10,11,1,1,1,1,5,59,5,5,1,21,28,28,6,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,6,28,28,28,24,1,5,1,35,30,30,30,30,30,34,10,11,35,30,30,30,30,30,34,1,1,1,1,1,1,10,11,1,1,1,1,5,59,5,5,1,21,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,1,1,1,1,1,1,1,1,1,1,10,11,1,1,1,1,1,1,1,1,1,1,1,1,1,10,11,1,1,1,1,5,5,5,5,1,21,28,18,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,1,1,1,1,1,1,1,1,1,1,10,11,36,1,1,1,1,1,1,1,13,27,27,27,27,7,9,1,1,1,1,1,5,5,5,1,21,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,1,5,1,1,1,3,1,1,1,1,10,11,1,1,1,1,1,1,36,1,4,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,21,28,28,28,6,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,18,24,5,59,5,1,1,1,1,1,1,1,10,11,1,1,1,1,1,1,1,1,4,1,1,5,5,5,5,5,5,1,1,1,1,1,1,1,21,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,5,59,59,5,5,5,5,1,1,3,10,29,12,12,12,12,12,12,27,27,9,5,5,59,59,59,59,59,59,5,5,1,1,1,1,1,21,28,28,28,6,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,6,28,28,28,24,5,5,5,5,59,59,59,5,1,1,8,7,7,7,7,7,7,9,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,21,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,14,26,26,26,25,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,22,15,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,18,28,28,28,18,28,28,14,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,15,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,6,28,18,28,28,18,28,18,28,28,28,28,28,28,28,18,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,6,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,18,28,28,28,28,28,28,18,28,28,28,28,28,28,28,28,28,28,6,28,28,28,28,28,28,28,28,6,28,28,28,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,18,28,28,28,28,28,28,18,28,6,28,28,28,28,28,28,28,28,28,6,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,6,28,28,28,28,28,28,28,18,28,28,28,28,28,28,28,28,6,28,28,28,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
